,Fare,gender,is_doctor,Class,From,To,age,prior_booking_days,Flight Date Month,Flight Time
92,9.499276158200319,0,0,0,4,6,0.6142857142857143,0.22105263157894736,0.2727272727272727,0.8695652173913043
93,8.004295422239068,1,0,0,5,1,0.11428571428571428,0.15789473684210525,0.2727272727272727,0.391304347826087
94,8.647580897833258,1,0,0,4,5,0.24285714285714285,0.21052631578947367,0.36363636363636365,0.13043478260869565
95,8.594848435981842,0,1,0,2,3,0.8571428571428571,0.4,0.09090909090909091,0.2608695652173913
96,8.632350560803687,0,0,0,3,2,0.42857142857142855,0.08421052631578947,0.7272727272727273,0.7391304347826086
97,8.160486818412188,1,0,0,7,3,0.7285714285714285,0.12631578947368421,0.7272727272727273,0.6956521739130435
98,9.999387558358883,0,0,1,7,2,0.12857142857142856,0.08421052631578947,0.7272727272727273,0.2608695652173913
99,8.835386524997912,1,1,0,1,5,0.6428571428571429,0.1368421052631579,0.45454545454545453,0.5217391304347826
100,8.835977049854932,1,1,0,7,1,0.6285714285714286,0.16842105263157894,0.9090909090909091,0.6956521739130435
101,9.73461909562192,1,1,0,7,5,0.7285714285714285,0.05263157894736842,0.9090909090909091,0.5652173913043478
102,8.972097142145357,0,1,0,7,5,0.9857142857142858,0.3157894736842105,0.0,0.391304347826087
103,9.08754090001631,1,0,1,1,5,0.44285714285714284,0.25263157894736843,0.0,0.8260869565217391
104,8.978452449846598,0,1,0,4,5,1.0,0.21052631578947367,0.09090909090909091,0.7391304347826086
105,9.266930513268758,1,1,0,6,4,0.8857142857142857,0.3368421052631579,1.0,0.6521739130434783
106,10.416344711336707,0,1,1,7,1,0.9285714285714286,0.010526315789473684,0.18181818181818182,0.8695652173913043
107,9.350680408092517,1,1,0,4,1,0.38571428571428573,0.021052631578947368,0.2727272727272727,0.6521739130434783
108,8.593498462026313,1,1,0,1,2,0.6571428571428571,0.7368421052631579,0.9090909090909091,0.6086956521739131
109,8.718504954078167,0,0,0,1,7,0.7857142857142857,0.042105263157894736,0.09090909090909091,0.043478260869565216
110,7.776832802637974,1,0,0,6,2,0.2714285714285714,0.3368421052631579,0.5454545454545454,0.6956521739130435
111,8.55112880917833,1,1,0,1,3,0.8571428571428571,0.3263157894736842,0.5454545454545454,0.7391304347826086
112,7.964433844277301,0,1,0,2,5,0.38571428571428573,0.3157894736842105,0.6363636363636364,0.6086956521739131
113,8.569282668765998,0,0,0,1,2,0.34285714285714286,0.09473684210526316,0.18181818181818182,0.5217391304347826
114,10.106693259412733,1,1,1,4,1,0.38571428571428573,0.30526315789473685,0.9090909090909091,0.5652173913043478
115,8.929192902425076,1,1,0,5,3,0.35714285714285715,0.042105263157894736,0.09090909090909091,0.6521739130434783
116,8.811793775676245,0,0,0,7,6,0.0,0.17894736842105263,0.5454545454545454,0.21739130434782608
117,9.427511725164102,0,0,1,1,2,0.014285714285714285,0.07368421052631578,0.45454545454545453,0.6956521739130435
118,8.32275856673848,1,0,0,5,1,0.6142857142857143,0.29473684210526313,0.45454545454545453,0.6956521739130435
119,9.933716518517295,0,1,1,3,6,0.2857142857142857,0.010526315789473684,1.0,0.6086956521739131
120,8.202090588988462,0,0,0,3,1,0.014285714285714285,0.23157894736842105,0.7272727272727273,0.6521739130434783
121,8.908917661189436,1,1,0,7,5,1.0,0.21052631578947367,0.36363636363636365,0.9565217391304348
122,8.761805432354093,0,0,0,2,7,0.34285714285714286,0.2736842105263158,0.7272727272727273,0.8695652173913043
123,8.360186102600995,0,1,0,6,2,0.8714285714285714,0.08421052631578947,0.0,0.391304347826087
124,9.39135190439612,1,1,0,7,5,0.34285714285714286,0.07368421052631578,0.2727272727272727,0.5652173913043478
125,7.763875535899559,0,1,0,7,4,0.9,0.3894736842105263,0.09090909090909091,0.6521739130434783
126,9.1555367129355,0,1,0,1,7,0.6714285714285714,0.16842105263157894,0.7272727272727273,0.08695652173913043
127,8.75500464121348,1,1,0,7,6,0.6428571428571429,0.4,0.2727272727272727,0.6956521739130435
128,8.140134765803793,1,0,0,6,3,0.37142857142857144,0.4421052631578947,0.6363636363636364,0.6956521739130435
129,8.38219787062872,1,0,0,1,7,0.02857142857142857,0.12631578947368421,0.09090909090909091,0.6956521739130435
130,10.015311534916705,0,1,1,3,1,0.5428571428571428,0.28421052631578947,0.36363636363636365,0.7391304347826086
131,8.445063261646144,0,0,1,2,5,0.24285714285714285,0.22105263157894736,0.6363636363636364,0.08695652173913043
132,8.650772582888797,1,1,0,1,5,0.9428571428571428,0.08421052631578947,0.5454545454545454,0.34782608695652173
133,8.338470750029161,1,1,0,5,2,0.2857142857142857,0.3368421052631579,0.6363636363636364,0.30434782608695654
134,7.5557272535309545,0,0,0,5,2,0.34285714285714286,0.6210526315789474,0.2727272727272727,0.30434782608695654
135,8.218210169770158,1,0,0,1,5,0.38571428571428573,0.1368421052631579,0.7272727272727273,0.34782608695652173
136,9.46302952156127,1,1,1,2,1,0.8428571428571429,0.47368421052631576,0.18181818181818182,1.0
137,8.064312523936422,0,0,0,5,2,0.12857142857142856,0.1368421052631579,0.45454545454545453,0.8260869565217391
138,8.857042576190592,0,0,0,7,5,0.7,0.35789473684210527,0.0,0.782608695652174
139,8.761788206027568,1,1,0,3,1,0.6714285714285714,0.28421052631578947,0.09090909090909091,0.8695652173913043
140,8.386817955741456,0,0,0,6,1,0.14285714285714285,0.3157894736842105,0.8181818181818182,0.30434782608695654
141,9.447703149233371,0,1,0,2,4,0.5857142857142857,0.09473684210526316,0.6363636363636364,0.2608695652173913
142,8.044969499654364,0,0,0,5,1,0.15714285714285714,0.21052631578947367,0.36363636363636365,0.8260869565217391
143,9.397501034721216,0,1,1,1,5,0.3,0.16842105263157894,0.7272727272727273,0.6521739130434783
144,8.479784116255423,1,0,0,6,5,0.0,0.15789473684210525,0.0,0.391304347826087
145,8.541805800806438,0,0,0,3,4,0.04285714285714286,0.37894736842105264,1.0,0.782608695652174
146,8.492144065282464,1,1,0,5,6,0.44285714285714284,0.2631578947368421,0.5454545454545454,0.6956521739130435
147,8.909327166862353,0,1,0,6,5,0.9142857142857143,0.11578947368421053,0.0,0.34782608695652173
148,8.982695454698447,1,1,0,2,1,0.8428571428571429,0.2736842105263158,0.7272727272727273,0.6521739130434783
149,8.508237206037712,1,1,0,2,1,1.0,0.42105263157894735,0.18181818181818182,0.6086956521739131
150,9.132143127054919,0,0,1,2,3,0.2571428571428571,0.37894736842105264,0.7272727272727273,0.6086956521739131
151,8.010545494613018,1,0,0,2,5,0.2714285714285714,0.29473684210526313,0.9090909090909091,0.5217391304347826
152,8.413923821122422,1,0,0,1,4,0.02857142857142857,0.11578947368421053,1.0,0.08695652173913043
153,9.139357664936064,1,1,0,4,5,0.35714285714285715,0.3157894736842105,0.45454545454545453,0.4782608695652174
154,8.95854654308688,0,0,0,7,5,0.21428571428571427,0.18947368421052632,0.36363636363636365,0.782608695652174
155,9.427375706056829,1,0,1,7,2,0.7714285714285715,0.18947368421052632,0.9090909090909091,0.391304347826087
156,9.612742794848275,1,1,1,1,5,0.6428571428571429,0.5052631578947369,0.9090909090909091,0.782608695652174
157,7.666184454234685,0,0,0,2,5,0.7142857142857143,0.2,0.7272727272727273,0.391304347826087
158,8.398751939182844,1,0,0,4,3,0.7142857142857143,0.09473684210526316,0.2727272727272727,1.0
159,9.253875801798891,0,0,1,1,4,0.9142857142857143,0.12631578947368421,0.18181818181818182,0.17391304347826086
160,7.640171248462782,0,0,0,2,5,0.05714285714285714,0.08421052631578947,1.0,0.6956521739130435
161,7.928114091679913,1,1,0,7,4,0.3142857142857143,0.29473684210526313,0.36363636363636365,0.30434782608695654
162,8.26544952817004,0,0,0,5,1,0.2857142857142857,0.07368421052631578,0.7272727272727273,0.782608695652174
163,8.635440119457908,1,0,0,1,3,0.4142857142857143,0.10526315789473684,0.2727272727272727,0.6521739130434783
164,9.093639125974317,0,0,0,6,4,0.21428571428571427,0.24210526315789474,0.6363636363636364,0.8695652173913043
165,8.143607491829702,1,1,0,2,5,0.45714285714285713,0.24210526315789474,1.0,0.8260869565217391
166,9.548431297812852,0,1,0,1,6,0.45714285714285713,0.14736842105263157,0.8181818181818182,0.6956521739130435
167,8.668950724235863,0,0,0,2,1,0.2857142857142857,0.5157894736842106,0.45454545454545453,0.6521739130434783
168,8.574563582787361,1,0,0,1,3,0.8142857142857143,0.45263157894736844,0.18181818181818182,0.43478260869565216
169,10.230458004121028,1,1,1,7,2,0.6428571428571429,0.042105263157894736,0.45454545454545453,0.6086956521739131
170,9.234847601530522,1,0,0,4,5,0.42857142857142855,0.5263157894736842,0.18181818181818182,0.8260869565217391
171,8.9543068261553,1,0,0,4,2,0.7142857142857143,0.10526315789473684,0.2727272727272727,0.7391304347826086
172,7.708527409432407,0,0,0,6,2,0.3,0.6842105263157895,0.5454545454545454,0.5217391304347826
173,8.003817652712009,0,1,0,7,4,0.5142857142857142,0.2,0.18181818181818182,0.2608695652173913
174,8.961418650316935,1,1,0,3,2,0.6285714285714286,0.28421052631578947,0.36363636363636365,0.6521739130434783
175,8.096857055659708,0,0,0,6,3,0.35714285714285715,0.3368421052631579,0.7272727272727273,0.6521739130434783
176,8.419699429330407,1,0,0,7,1,0.14285714285714285,0.4421052631578947,0.18181818181818182,0.8695652173913043
177,8.538322389408693,1,1,0,1,5,0.9,0.11578947368421053,0.5454545454545454,0.08695652173913043
178,8.01313793026783,1,0,0,5,1,0.5857142857142857,0.29473684210526313,0.8181818181818182,0.9565217391304348
179,8.743927089714171,0,0,1,2,6,0.9142857142857143,0.2631578947368421,0.5454545454545454,0.6521739130434783
180,7.872470393850231,0,0,0,5,2,0.08571428571428572,0.43157894736842106,0.09090909090909091,1.0
181,8.330641901901616,0,0,0,5,3,0.22857142857142856,0.49473684210526314,1.0,0.043478260869565216
182,9.58527066836714,0,1,1,2,1,0.8,0.2,0.09090909090909091,0.43478260869565216
183,9.00878951150465,0,1,0,1,2,0.8285714285714286,0.07368421052631578,0.36363636363636365,0.8260869565217391
184,8.937628353693478,1,0,0,3,5,0.02857142857142857,0.010526315789473684,0.2727272727272727,0.4782608695652174
185,8.280657869281615,0,1,0,1,5,0.8428571428571429,0.29473684210526313,0.18181818181818182,0.17391304347826086
186,9.15491116807294,0,0,0,1,4,0.7,0.010526315789473684,0.5454545454545454,0.5652173913043478
187,8.793945753775292,1,1,0,7,6,0.7142857142857143,0.29473684210526313,0.36363636363636365,0.6956521739130435
188,8.932213832983386,1,1,0,7,5,0.7428571428571429,0.29473684210526313,0.9090909090909091,0.8260869565217391
189,8.97171255580257,0,0,0,4,5,0.2,0.42105263157894735,1.0,0.6086956521739131
190,9.808661905326924,1,1,1,4,1,0.5142857142857142,0.5578947368421052,0.9090909090909091,0.8695652173913043
191,9.226082807051787,0,0,1,2,1,0.7285714285714285,0.2736842105263158,0.09090909090909091,0.8695652173913043
192,8.709309951520154,0,1,0,5,2,0.6142857142857143,0.05263157894736842,0.8181818181818182,1.0
193,8.459432714019451,0,0,0,7,5,0.8857142857142857,0.23157894736842105,0.6363636363636364,0.6086956521739131
194,9.586899018355789,0,0,1,4,5,0.3142857142857143,0.3368421052631579,0.09090909090909091,0.13043478260869565
195,8.37064255793353,1,0,0,7,2,0.11428571428571428,0.47368421052631576,0.8181818181818182,0.2608695652173913
196,8.837052479730838,0,0,1,6,2,0.3142857142857143,0.10526315789473684,0.45454545454545453,0.34782608695652173
197,9.294180475790393,1,1,0,6,4,0.8714285714285714,0.2,0.9090909090909091,0.6521739130434783
198,9.109327060187017,1,1,0,1,4,0.3142857142857143,0.30526315789473685,0.8181818181818182,0.7391304347826086
199,8.668766839261412,0,0,0,1,7,0.2,0.42105263157894735,1.0,0.9565217391304348
200,8.553120024158314,1,0,0,1,6,0.4,0.5789473684210527,0.7272727272727273,0.043478260869565216
201,8.529935660225714,0,0,0,7,1,0.4,0.18947368421052632,0.2727272727272727,0.5652173913043478
202,9.465139167238249,1,1,1,2,1,0.6428571428571429,0.5157894736842106,0.6363636363636364,0.6956521739130435
203,8.322743991143371,1,0,0,5,1,0.2857142857142857,0.07368421052631578,0.09090909090909091,0.5217391304347826
204,7.849035164839772,0,0,0,1,5,0.8857142857142857,0.2736842105263158,0.09090909090909091,0.7391304347826086
205,9.125610027815599,1,0,1,2,1,0.3,0.37894736842105264,0.6363636363636364,0.782608695652174
206,8.834271431526053,0,1,1,5,2,0.8,0.21052631578947367,0.45454545454545453,0.5652173913043478
207,9.004013376433821,1,0,0,6,4,0.8142857142857143,0.47368421052631576,1.0,0.8695652173913043
208,8.782907223756869,1,0,0,2,1,0.2714285714285714,0.25263157894736843,0.45454545454545453,0.391304347826087
209,9.874661546733677,0,0,1,1,2,0.44285714285714284,0.021052631578947368,0.8181818181818182,0.5217391304347826
210,8.933785495356014,1,1,1,2,5,0.3142857142857143,0.47368421052631576,0.9090909090909091,0.6086956521739131
211,8.802363111052806,1,1,0,1,7,0.6,0.28421052631578947,0.0,0.5217391304347826
212,9.086156016520038,0,0,0,5,4,0.08571428571428572,0.1368421052631579,0.36363636363636365,1.0
213,9.309946764374248,1,1,0,1,6,0.2857142857142857,0.35789473684210527,0.9090909090909091,0.34782608695652173
214,8.605405513649028,0,0,0,4,5,0.22857142857142856,0.23157894736842105,0.36363636363636365,0.21739130434782608
215,8.699648072655426,1,1,0,5,1,0.9285714285714286,0.05263157894736842,0.09090909090909091,1.0
216,8.305130519762804,0,0,0,2,1,0.32857142857142857,0.37894736842105264,0.5454545454545454,0.4782608695652174
217,7.906933897934762,1,1,0,2,5,0.7571428571428571,0.2736842105263158,0.8181818181818182,0.7391304347826086
218,7.848617640518769,1,0,0,2,6,0.12857142857142856,0.06315789473684211,0.7272727272727273,0.4782608695652174
219,10.305993954653923,0,1,1,7,2,0.3142857142857143,0.3684210526315789,0.9090909090909091,0.9130434782608695
220,7.9122473462311955,0,0,0,6,5,0.05714285714285714,0.5684210526315789,0.09090909090909091,0.8260869565217391
221,8.703055140286182,1,0,0,1,5,0.32857142857142857,0.10526315789473684,0.8181818181818182,0.08695652173913043
222,9.266943742919429,0,1,1,5,2,0.9142857142857143,0.042105263157894736,0.8181818181818182,1.0
223,8.251637840844989,0,0,0,1,2,0.21428571428571427,0.15789473684210525,0.45454545454545453,0.7391304347826086
224,9.328318944069627,1,0,1,3,5,0.08571428571428572,0.1368421052631579,1.0,0.7391304347826086
225,8.91569679102183,0,0,0,6,5,0.8714285714285714,0.010526315789473684,0.09090909090909091,0.6521739130434783
226,9.408354815449828,1,1,0,6,7,0.6,0.031578947368421054,0.7272727272727273,0.34782608695652173
227,8.09334922197594,1,0,0,1,5,0.4,0.3263157894736842,0.5454545454545454,0.782608695652174
228,8.175992191797937,1,0,0,4,1,0.7428571428571429,0.49473684210526314,1.0,0.43478260869565216
229,8.46411514741544,0,0,0,6,1,0.7,0.3473684210526316,0.7272727272727273,0.8260869565217391
230,9.046793855868556,0,0,1,1,4,0.6714285714285714,0.6210526315789474,0.5454545454545454,0.17391304347826086
231,8.185940907107526,0,0,0,5,1,0.2857142857142857,0.10526315789473684,0.09090909090909091,0.43478260869565216
232,9.510430149501966,0,0,1,3,1,0.07142857142857142,0.18947368421052632,0.09090909090909091,0.782608695652174
233,9.065355061535088,0,1,0,6,1,0.4714285714285714,0.15789473684210525,0.2727272727272727,0.4782608695652174
234,8.133992384080699,1,1,0,5,2,0.5142857142857142,0.23157894736842105,0.2727272727272727,0.34782608695652173
235,8.04054674745034,1,0,0,2,5,0.5714285714285714,0.17894736842105263,0.18181818181818182,0.6521739130434783
236,8.830288592290087,1,1,0,5,6,0.32857142857142857,0.45263157894736844,0.9090909090909091,0.782608695652174
237,8.900029522426347,0,1,0,5,3,1.0,0.14736842105263157,0.0,0.34782608695652173
238,8.20053260165837,0,0,0,3,4,0.8571428571428571,0.2631578947368421,0.45454545454545453,0.043478260869565216
239,9.829052757750938,1,1,1,5,2,0.8142857142857143,0.010526315789473684,0.8181818181818182,0.6956521739130435
240,8.393193371539473,0,0,1,5,2,0.014285714285714285,0.21052631578947367,0.5454545454545454,0.5217391304347826
241,8.204338257739835,0,0,0,5,6,0.2714285714285714,0.18947368421052632,0.8181818181818182,0.391304347826087
242,8.825937391777842,0,1,0,2,3,0.42857142857142855,0.35789473684210527,0.8181818181818182,0.5652173913043478
243,8.038992860809943,0,0,0,6,2,0.34285714285714286,0.23157894736842105,0.18181818181818182,0.0
244,9.015299466134287,1,1,0,3,5,0.32857142857142857,0.11578947368421053,0.6363636363636364,0.4782608695652174
245,8.355426919776932,0,0,0,6,5,0.8714285714285714,0.15789473684210525,0.6363636363636364,0.6956521739130435
246,10.184598457077243,1,0,1,7,2,0.15714285714285714,0.08421052631578947,0.6363636363636364,0.8695652173913043
247,9.807843016841101,1,1,1,7,1,0.2857142857142857,0.18947368421052632,0.6363636363636364,0.34782608695652173
248,9.68507777919443,1,1,1,2,1,0.45714285714285713,0.4105263157894737,0.7272727272727273,0.2608695652173913
249,7.975413392328342,0,1,0,2,5,0.5857142857142857,0.15789473684210525,0.6363636363636364,0.5217391304347826
250,10.35085503134797,0,1,1,1,6,0.6428571428571429,0.10526315789473684,1.0,0.08695652173913043
251,9.344832802655663,1,0,1,5,1,0.14285714285714285,0.021052631578947368,0.45454545454545453,0.0
252,7.949709028851949,1,0,0,5,2,0.38571428571428573,0.11578947368421053,0.18181818181818182,0.34782608695652173
253,8.689316253233521,1,1,0,3,1,0.34285714285714286,0.43157894736842106,0.6363636363636364,1.0
254,9.26355122666925,1,1,0,6,1,0.3142857142857143,0.3368421052631579,0.0,0.2608695652173913
255,10.094345074102302,0,1,1,5,4,0.4142857142857143,0.5263157894736842,0.8181818181818182,0.782608695652174
256,8.813063647363585,1,0,0,1,2,0.42857142857142855,0.22105263157894736,0.0,0.08695652173913043
